lipid_id,smiles,score_mean,score_std,molwtlog1p,Nitrogen.Count,Rotatable.Bonds,LogP,Fraction.sp3.Carbons,Topological.Polar.Surface.Area,Hydrogen.Bond.Donors,Hydrogen.Bond.Acceptors,Heavy.Atoms,van.der.Waals.Molecular.Volume,Molar.Refractivity,num_protonatable_nitrogens,num_unsaturated_cc_bonds,Num_carbon_in_tail
BuOHA-KHK-H-s2(8/10),CCCCCCCCCCC(CCCCCCCC)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(CCCCCCCC)CCCCCCCCCC)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CCCCN)C(=O)NCCCCO,28.324428763440864,18.002062347209453,7.205605480349544,14.0,63.0,11.407199999999998,0.7837837837837838,335.9899999999999,12.0,12.0,96.0,1345.0352571839999,383.044200000001,4.0,0.0,19.0
n-HK-AV-s2(7/10),CCCCCCCCCCC(CCCCCCC)C(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)C(CCCCCCC)CCCCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)O)C(C)C,28.323168682795693,23.858330176115523,7.078129078060084,9.0,53.0,11.598899999999997,0.8333333333333334,269.68,9.0,9.0,84.0,1183.9287264519999,337.58240000000035,1.0,0.0,18.0
Et2A-SHK-V-s1(10),CCCCCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NCCN)C(C)C,28.3229726702509,11.382534413340098,6.82466384532947,10.0,38.0,3.3233000000000095,0.7872340425531915,278.63,10.0,10.0,65.0,918.663009712,252.85179999999917,2.0,0.0,10.0
EtOHA-KSK-S-s2(7/8),CCCCCCCCC(CCCCCCC)C(=O)NC(CO)C(=O)NCCCCC(NC(=O)C(CO)NC(=O)C(CCCCCCC)CCCCCCCC)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NCCO,28.322300627240143,26.73881135438189,6.988922277480743,8.0,52.0,5.365900000000011,0.8771929824561403,310.63999999999993,12.0,12.0,76.0,1082.8294063399999,300.4904999999997,1.0,0.0,16.0
EtOHA-SHK-V-s1(18),CCCCCCCCCCCCCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCCCCCCCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NCCO)C(C)C,28.321348566308245,14.980438633443194,7.043756244699243,9.0,54.0,9.598500000000005,0.8412698412698413,272.84,10.0,10.0,81.0,1143.897426324,324.75520000000023,1.0,0.0,18.0
EtOHA-K-SH-s1(8),CCCCCCCC(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NCCCCC(NC(=O)C(CO)NC(=O)C(Cc1c[nH]cn1)NC(=O)CCCCCCC)C(=O)NCCO,28.32134856630824,21.137258410801483,6.792453287987487,11.0,35.0,-0.5573999999999957,0.6904761904761905,321.75,12.0,12.0,63.0,889.538537472,232.11669999999933,2.0,0.0,8.0
n-KK-AV-s1(12),CCCCCCCCCCCC(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)CCCCCCCCCCC)C(C)C)C(=O)NC(CCCCN)C(=O)O)C(C)C,28.320900537634408,36.68008871562045,6.887963711624795,8.0,43.0,6.588900000000012,0.8461538461538461,267.02,9.0,9.0,69.0,978.745676716,273.6980999999993,1.0,0.0,12.0
Bu2A-K-SAV-s2(6/10),CCCCCCCCCCC(CCCCCC)C(=O)NC(C(=O)NC(C)C(=O)NC(CO)C(=O)NCCCCC(NC(=O)C(CO)NC(=O)C(C)NC(=O)C(NC(=O)C(CCCCCC)CCCCCCCCCC)C(C)C)C(=O)NCCCCN)C(C)C,28.320200492831543,22.030687418740705,7.142706445230145,10.0,57.0,8.092800000000018,0.8676470588235294,328.37999999999994,12.0,12.0,89.0,1262.9920549800001,355.8213000000004,1.0,0.0,17.0
EtOHA-SKK-S-s2(8/9),CCCCCCCCCC(CCCCCCCC)C(=O)NC(CO)C(=O)NCCCCC(NC(=O)C(CO)NC(=O)C(CCCCCCCC)CCCCCCCCC)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)NCCO,28.318016353046595,30.27006575182078,7.0393623212315894,8.0,56.0,6.9263000000000154,0.8852459016393442,310.64,12.0,12.0,80.0,1138.8920065959999,318.9585,1.0,0.0,18.0
EtOHA-HK-SV-s1(13),CCCCCCCCCCCCC(=O)NC(C(=O)NC(CO)C(=O)NCCCCC(NC(=O)C(CO)NC(=O)C(NC(=O)CCCCCCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCO)C(C)C,28.31714829749104,11.083429428200974,6.996215688949542,10.0,47.0,4.174600000000012,0.8035714285714286,322.16999999999996,12.0,12.0,77.0,1090.7729540839998,297.6016999999999,1.0,0.0,13.0
n-HHHK-H-s1(18),CCCCCCCCCCCCCCCCCC(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)CCCCCCCCCCCCCCCCC)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)O,28.315636200716845,23.445496401639332,7.2195234386615486,17.0,59.0,9.61830000000001,0.6805555555555556,384.3999999999999,13.0,13.0,98.0,1363.9220183239997,376.6312000000012,5.0,0.0,18.0
Bu2A-RK-AV-u(HDA),CC/C=C\C/C=C\C/C=C\CCCCCC(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)CCCCC/C=C\C/C=C\C/C=C\CC)C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NCCCCN)C(C)C,28.314236111111107,28.659550490026223,7.0721470536101085,12.0,49.0,7.270470000000014,0.671875,320.7199999999999,12.0,10.0,84.0,1176.8726085439998,339.97780000000046,2.0,6.0,16.0
Pr2A-K-SH-s2(5/9),CCCCCCCCCC(CCCCC)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NCCCCC(NC(=O)C(CO)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(CCCCC)CCCCCCCCC)C(=O)NCCCN,28.311995967741932,16.732552647480592,7.028708395728785,12.0,50.0,5.752500000000015,0.7796610169491526,327.53999999999996,12.0,12.0,80.0,1126.820572972,312.4342999999999,3.0,0.0,15.0
Et2A-SHK-H-s2(5/10),CCCCCCCCCCC(CCCCC)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(CCCCC)CCCCCCCCCC)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NCCN,28.311491935483865,24.7681019346811,7.08394390105262,14.0,52.0,7.116100000000013,0.746031746031746,335.9899999999999,12.0,12.0,85.0,1190.8631064799997,332.2572000000001,4.0,0.0,16.0
EtOHA-SHSK-V-s1(15),CCCCCCCCCCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCCCCCCCCCC)C(C)C)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NCCO)C(C)C,28.309139784946233,18.469975694477306,7.046298217804708,10.0,51.0,5.735000000000014,0.8166666666666667,322.16999999999996,12.0,12.0,81.0,1146.8355543399998,316.06970000000007,1.0,0.0,15.0
n-SSHK-K-u(Pal),CCCCCC/C=C\CCCCCCCC(=O)NCCCCC(NC(=O)CCCCCCC/C=C\CCCCCC)C(=O)NCCCCC(NC(=O)C(CCCCNC(=O)CCCCCCC/C=C\CCCCCC)NC(=O)CCCCCCC/C=C\CCCCCC)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NC(CO)C(=O)O,28.306899641577058,21.944993266418297,7.414834292962729,11.0,83.0,16.818899999999974,0.776595744680851,368.34,13.0,13.0,118.0,1658.2744844039992,477.137400000002,1.0,4.0,16.0
BuOHA-KSSK-V-s2(8/8),CCCCCCCCC(CCCCCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCCCCC)CCCCCCCC)C(C)C)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NCCCCO)C(C)C,28.306423611111107,21.845500451227345,7.13237613853897,9.0,59.0,8.730800000000013,0.8823529411764706,319.50999999999993,12.0,12.0,88.0,1249.996806012,353.4794000000005,1.0,0.0,17.0
Et2A-KSK-AV-s1(13),CCCCCCCCCCCCC(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)CCCCCCCCCCCC)C(C)C)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NCCN)C(C)C,28.306395609318997,32.92492783251721,7.036693639766445,11.0,50.0,4.8365,0.847457627118644,334.1699999999999,12.0,12.0,80.0,1135.867188816,316.3769,2.0,0.0,13.0
BuOHA-KSK-AV-s2(6/8),CCCCCCCCC(CCCCCC)C(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)C(CCCCCC)CCCCCCCC)C(C)C)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NCCCCO)C(C)C,28.30331541218638,19.442546030600827,7.1315546152224005,10.0,56.0,7.702700000000016,0.8656716417910447,328.37999999999994,12.0,12.0,88.0,1248.9764049159999,351.20430000000044,1.0,0.0,15.0
n-SHSK-V-s2(6/10),CCCCCCCCCCC(CCCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCCC)CCCCCCCCCC)C(C)C)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)O)C(C)C,28.303175403225804,19.63923446010515,7.0814497290755725,9.0,53.0,8.763500000000011,0.828125,310.14,11.0,11.0,84.0,1187.887255564,331.1720000000003,1.0,0.0,17.0
Bu2A-KSSK-V-s1(12),CCCCCCCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCCCCCCC)C(C)C)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NCCCCN)C(C)C,28.30281137992832,30.904773937622053,6.987065410695109,10.0,49.0,4.304200000000003,0.8571428571428571,325.2999999999999,12.0,12.0,76.0,1080.824989656,300.1839999999995,2.0,0.0,12.0
Et2A-SRSK-n-s2(6/10),CCCCCCCCCCC(CCCCCC)C(=O)NCCCCC(NC(=O)C(CCCCCC)CCCCCCCCCC)C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)NC(CO)C(=O)NCCN,28.301047267025087,34.872468131552466,6.958978670926569,10.0,51.0,6.769670000000011,0.875,302.97999999999996,12.0,10.0,74.0,1050.8508104799998,298.9219999999994,2.0,0.0,17.0
n-HRK-K-s1(9),CCCCCCCCC(=O)NCCCCC(NC(=O)CCCCCCCC)C(=O)NCCCCC(NC(=O)C(CCCCNC(=O)CCCCCCCC)NC(=O)CCCCCCCC)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1c[nH]cn1)C(=O)O,28.299787186379927,34.498464369584454,7.13709956593795,13.0,59.0,8.585970000000016,0.803030303030303,360.67999999999995,13.0,11.0,89.0,1255.9359370719997,351.2859000000006,2.0,0.0,9.0
Bu2A-SSHK-V-s2(5/5),CCCCCC(CCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCC)CCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NC(CO)C(=O)NCCCCN)C(C)C,28.298219086021504,15.839133658061728,6.995314589162287,11.0,45.0,3.8528000000000056,0.8035714285714286,327.9599999999999,12.0,12.0,77.0,1089.788938496,299.43029999999965,2.0,0.0,11.0
n-HSK-AV-s2(7/7),CCCCCCCC(CCCCCCC)C(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)C(CCCCCCC)CCCCCCC)C(C)C)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)O)C(C)C,28.29765905017921,23.533965052340744,7.080585266342476,10.0,50.0,7.735400000000017,0.8095238095238095,319.01,11.0,11.0,84.0,1186.866854468,328.89690000000024,1.0,0.0,15.0
PrOHA-HHSK-n-s2(6/10),CCCCCCCCCCC(CCCCCC)C(=O)NCCCCC(NC(=O)C(CCCCCC)CCCCCCCCCC)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCO,28.297491039426525,32.476373900832456,7.001779177335604,10.0,51.0,8.869400000000008,0.8,272.41999999999996,10.0,10.0,78.0,1096.835160416,309.9171999999998,2.0,0.0,17.0
Pr2A-HKK-K-s2(9/9),CCCCCCCCCC(CCCCCCCCC)C(=O)NCCCCC(NC(=O)C(CCCCCCCCC)CCCCCCCCC)C(=O)NCCCCC(NC(=O)C(CCCCNC(=O)C(CCCCCCCCC)CCCCCCCCC)NC(=O)C(CCCCCCCCC)CCCCCCCCC)C(=O)NC(CCCCN)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCN,28.297043010752684,19.527224651834505,7.551218921432962,13.0,102.0,25.420100000000048,0.8938053097345132,342.61999999999995,12.0,12.0,135.0,1900.6922255239992,566.9538000000028,3.0,0.0,19.0
BuOHA-KSK-H-s1(7),CCCCCCC(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)CCCCCC)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NCCCCO,28.295754928315414,14.625264093125637,6.837540947530885,12.0,38.0,0.5793000000000013,0.7111111111111111,327.5399999999999,12.0,12.0,66.0,930.6014720760002,247.93629999999928,3.0,0.0,7.0
Et2A-SKK-S-s2(7/9),CCCCCCCCCC(CCCCCCC)C(=O)NC(CO)C(=O)NCCCCC(NC(=O)C(CO)NC(=O)C(CCCCCCC)CCCCCCCCC)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)NCCN,28.29561491935484,30.303719920021216,7.013575488964334,9.0,54.0,6.112500000000013,0.8813559322033898,316.42999999999995,12.0,12.0,78.0,1109.8766908799998,311.6930999999999,2.0,0.0,17.0
Bu2A-HKK-H-u(Lin),CCCCC/C=C\C/C=C\CCCCCCCC(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)CCCCCCC/C=C\C/C=C\CCCCC)C(=O)NC(CCCCN)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCN,28.29547491039427,22.091425921087794,7.156023739676897,15.0,57.0,9.205400000000008,0.6571428571428571,341.7799999999999,12.0,12.0,92.0,1279.926041084,366.3088000000009,5.0,4.0,18.0
PrOHA-SHSK-V-s2(8/8),CCCCCCCCC(CCCCCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCCCCC)CCCCCCCC)C(C)C)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NCCCO)C(C)C,28.295138888888893,18.748211013808405,7.128325923207788,10.0,56.0,8.177500000000018,0.835820895522388,322.16999999999996,12.0,12.0,88.0,1244.945104788,348.24870000000055,1.0,0.0,17.0
Pr2A-KK-AV-s1(11),CCCCCCCCCCC(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)CCCCCCCCCC)C(C)C)C(=O)NC(CCCCN)C(=O)NCCCN)C(C)C,28.2949708781362,36.13190264589537,6.9161806853525105,10.0,44.0,5.18910000000001,0.8490566037735849,284.84,10.0,10.0,71.0,1006.788210224,283.5093999999994,2.0,0.0,11.0
Et2A-SKK-AV-s1(12),CCCCCCCCCCCC(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)CCCCCCCCCCC)C(C)C)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)NCCN)C(C)C,28.29407482078853,34.67439022111147,7.0117242268584805,11.0,48.0,4.0562999999999985,0.8421052631578947,334.16999999999996,12.0,12.0,78.0,1107.835888688,307.1428999999998,2.0,0.0,12.0
n-KSSK-H-s1(10),CCCCCCCCCC(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)CCCCCCCCC)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)O,28.29200268817204,21.92395303019193,6.939555257231878,12.0,43.0,1.5929000000000024,0.72,364.8399999999999,13.0,13.0,73.0,1030.6539015720002,272.9610999999994,3.0,0.0,10.0
EtOHA-K-HK-s1(13),CCCCCCCCCCCCC(=O)NCCCCC(NC(=O)CCCCCCCCCCCC)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(CCCCNC(=O)CCCCCCCCCCCC)NC(=O)CCCCCCCCCCCC)C(=O)NCCO,28.288978494623656,25.961661321528275,7.317364455233062,13.0,75.0,14.553999999999977,0.8214285714285714,339.48999999999995,12.0,12.0,107.0,1504.1863380959996,430.7585000000017,2.0,0.0,13.0
PrOHA-RK-V-s2(8/10),CCCCCCCCCCC(CCCCCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCCCCC)CCCCCCCCCC)C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NCCCO)C(C)C,28.28883848566308,30.796814719419093,7.045591019595136,9.0,56.0,12.081169999999995,0.8923076923076924,256.73,10.0,8.0,81.0,1145.985847404,335.5428000000002,1.0,0.0,19.0
BuOHA-K-HS-s2(7/9),CCCCCCCCCC(CCCCCCC)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(CO)NC(=O)C(CCCCCCC)CCCCCCCCC)C(=O)NCCCCO,28.28570228494624,23.849954565377324,7.089819302617274,11.0,55.0,7.736600000000015,0.796875,321.75,12.0,12.0,85.0,1197.8828388799998,333.5507000000002,2.0,0.0,17.0
BuOHA-K-HAV-u(Ste),CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)NC(C(=O)NC(C)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(C)NC(=O)C(NC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)C(C)C)C(=O)NCCCCO)C(C)C,28.28483422939068,8.365569869719456,7.2077346784109695,13.0,53.0,8.569600000000014,0.581081081081081,339.48999999999995,12.0,12.0,97.0,1347.9046369439998,383.6525000000013,2.0,8.0,18.0
EtOHA-KK-V-s2(5/5),CCCCCC(CCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCC)CCCCC)C(C)C)C(=O)NC(CCCCN)C(=O)NCCO)C(C)C,28.28321012544803,36.13365625290848,6.78141397560295,7.0,39.0,6.31520000000001,0.875,220.85,8.0,8.0,62.0,879.713648316,250.80839999999907,1.0,0.0,11.0
BuOHA-KK-HV-u(Ste),CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)NC(C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(NC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)C(C)C)C(=O)NC(CCCCN)C(=O)NCCCCO)C(C)C,28.28231406810036,24.79706411934527,7.197321575168925,13.0,55.0,9.174000000000007,0.5945945945945946,336.4099999999999,12.0,12.0,96.0,1333.9253723879997,383.27920000000125,3.0,8.0,18.0
EtOHA-KSK-K-s2(6/10),CCCCCCCCCCC(CCCCCC)C(=O)NCCCCC(NC(=O)C(CCCCCC)CCCCCCCCCC)C(=O)NCCCCC(NC(=O)C(CCCCNC(=O)C(CCCCCC)CCCCCCCCCC)NC(=O)C(CCCCCC)CCCCCCCCCC)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NCCO,28.2822020609319,22.591913244489007,7.454568317498101,10.0,92.0,20.969300000000015,0.9108910891089109,328.37999999999994,12.0,12.0,122.0,1725.5085070919995,508.2263000000022,1.0,0.0,17.0
n-HSHK-V-s2(8/9),CCCCCCCCCC(CCCCCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCCCCC)CCCCCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)O)C(C)C,28.276041666666668,30.877266203312676,7.145046281498402,11.0,56.0,10.517200000000006,0.7971014492753623,318.59,11.0,11.0,90.0,1265.9454391359998,355.6119000000008,2.0,0.0,18.0
EtOHA-KK-K-s2(7/8),CCCCCCCCC(CCCCCCC)C(=O)NCCCCC(NC(=O)C(CCCCCCC)CCCCCCCC)C(=O)NCCCCC(NC(=O)C(CCCCNC(=O)C(CCCCCCC)CCCCCCCC)NC(=O)C(CCCCCCC)CCCCCCCC)C(=O)NC(CCCCN)C(=O)NCCO,28.27581765232975,21.09733863800336,7.368056996516114,9.0,85.0,20.93180000000001,0.9148936170212766,279.05,10.0,10.0,112.0,1582.4138784359995,470.7418000000021,1.0,0.0,16.0
PrOHA-SHK-V-s2(6/6),CCCCCCC(CCCCCC)C(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)C(CCCCCC)CCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NCCCO)C(C)C,28.273577508960575,15.466912032654438,6.95415592385626,9.0,45.0,6.579600000000012,0.8214285714285714,272.84,10.0,10.0,74.0,1045.787875876,292.29619999999954,1.0,0.0,13.0
EtOHA-SHSK-V-s1(14),CCCCCCCCCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCCCCCCCCC)C(C)C)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CO)C(=O)NCCO)C(C)C,28.273325492831543,11.595655334293784,7.021570453077135,10.0,49.0,4.954800000000011,0.8103448275862069,322.16999999999996,12.0,12.0,79.0,1118.804254212,306.83569999999986,1.0,0.0,14.0
BuOHA-KSSK-V-s1(8),CCCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCCC)C(C)C)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NCCCCO)C(C)C,28.273297491039425,31.467739200130147,6.878643616758593,9.0,41.0,1.2169999999999996,0.8333333333333334,319.50999999999993,12.0,12.0,68.0,969.683804732,261.27939999999927,1.0,0.0,8.0
PrOHA-K-HS-u(Ole),CCCCCCCC/C=C\CCCCCCCC(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(CO)NC(=O)CCCCCCC/C=C\CCCCCCCC)C(=O)NCCCO,28.272793458781372,23.705923761899076,7.074651812773277,11.0,54.0,7.186700000000015,0.7301587301587301,321.75,12.0,12.0,84.0,1179.8358886879998,328.88570000000016,2.0,2.0,18.0
Et2A-SKK-H-u(Ole),CCCCCCCC/C=C\CCCCCCCC(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)CCCCCCC/C=C\CCCCCCCC)C(=O)NC(CCCCN)C(=O)NC(CO)C(=O)NCCN,28.272569444444446,20.74288619417573,7.096487907533927,13.0,56.0,7.8997000000000135,0.7384615384615385,333.3299999999999,12.0,12.0,86.0,1205.8991576399999,342.05690000000027,4.0,2.0,18.0
Bu2A-HK-V-u(Pal),CCCCCC/C=C\CCCCCCCC(=O)NC(C(=O)NCCCCC(NC(=O)C(NC(=O)CCCCCCC/C=C\CCCCCC)C(C)C)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCN)C(C)C,28.271505376344088,25.22531796968444,6.932969706622862,9.0,47.0,9.859600000000002,0.7758620689655172,229.3,8.0,8.0,73.0,1023.8187820799999,298.2852999999997,2.0,2.0,16.0
Et2A-HHK-S-s2(5/6),CCCCCCC(CCCCC)C(=O)NC(CO)C(=O)NCCCCC(NC(=O)C(CO)NC(=O)C(CCCCC)CCCCCC)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCN,28.271169354838708,29.479963569620654,6.937685856766782,12.0,43.0,3.0218000000000096,0.75,327.5399999999999,12.0,12.0,73.0,1028.7110225239999,280.1152999999995,3.0,0.0,12.0
Et2A-KSK-AV-s1(12),CCCCCCCCCCCC(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)CCCCCCCCCCC)C(C)C)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NCCN)C(C)C,28.27105734767025,33.241123186286856,7.0117242268584805,11.0,48.0,4.0562999999999985,0.8421052631578947,334.1699999999999,12.0,12.0,78.0,1107.835888688,307.1428999999998,2.0,0.0,12.0
Bu2A-K-SS-s2(8/10),CCCCCCCCCCC(CCCCCCCC)C(=O)NC(CO)C(=O)NC(CO)C(=O)NCCCCC(NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CCCCCCCC)CCCCCCCCCC)C(=O)NCCCCN,28.270189292114697,31.328563749236668,7.051584590558935,8.0,57.0,7.316400000000014,0.8870967741935484,310.63999999999993,12.0,12.0,81.0,1152.90765666,323.5755,1.0,0.0,19.0
Bu2A-KSK-H-s1(10),CCCCCCCCCC(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)CCCCCCCCC)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NCCCCN,28.268341173835125,16.970788646143333,6.923010326793318,13.0,44.0,2.886300000000004,0.7450980392156863,333.32999999999987,12.0,12.0,72.0,1013.7113568720001,277.6068999999994,4.0,0.0,10.0
BuOHA-K-HS-s2(6/10),CCCCCCCCCCC(CCCCCC)C(=O)NC(CO)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(CO)NC(=O)C(CCCCCC)CCCCCCCCCC)C(=O)NCCCCO,28.267333109318997,24.706971453579673,7.089819302617274,11.0,55.0,7.736600000000015,0.796875,321.75,12.0,12.0,85.0,1197.8828388799998,333.5507000000002,2.0,0.0,17.0
n-SRK-H-s2(5/8),CCCCCCCCC(CCCCC)C(=O)NC(Cc1c[nH]cn1)C(=O)NCCCCC(NC(=O)C(Cc1c[nH]cn1)NC(=O)C(CCCCC)CCCCCCCC)C(=O)NC(CCCNC(=N)N)C(=O)NC(CO)C(=O)O,28.26699708781362,19.792113989527483,7.015278753756452,13.0,48.0,5.8628700000000125,0.7543859649122807,351.38999999999993,13.0,11.0,79.0,1111.784521812,306.21999999999986,3.0,0.0,14.0
Bu2A-KK-AV-u(Hyp),CCCCCCCC/C=C\CCCCCC(=O)NC(C(=O)NC(C)C(=O)NCCCCC(NC(=O)C(C)NC(=O)C(NC(=O)CCCCC/C=C\CCCCCCCC)C(C)C)C(=O)NC(CCCCN)C(=O)NCCCCN)C(C)C,28.266689068100355,30.776417153622656,7.055076404691458,10.0,53.0,9.032200000000008,0.8125,284.84,10.0,10.0,82.0,1156.9290608,334.1084000000002,2.0,2.0,16.0
