smiles,quantified_delivery
CCCCCCCC(CCCCCCC)(NCCCN1CCCC1)C(=O)NCCCC,4.567919252
CCCCCCCC(CCCCCCC)(NCCCN1CCCC1)C(=O)NCCCCC,3.535303193
CCCCCCCC1(CCCCCCC)C=NC(C(=O)OC)N1CCCN1CCCC1,4.111598525
CCCCCCCC1(CCCCCCC)C=NC(C(=O)OCC)N1CCCN1CCCC1,4.115729618
CCCCCCCC1(CCCCCCC)C=NC(C(=O)OC(C)(C)C)N1CCCN1CCCC1,3.147943475
CCCCCCCC1(CCCCCCC)C=NC(C)(C(=O)OC(C)(C)C)N1CCCN1CCCC1,2.896992312
CCCCCCCC1(CCCCCCC)C=NC(CC(=O)OCC)N1CCCN1CCCC1,3.110404964
CCCCCCCC(CCCCCCC)(NCCCN1CCCC1)C(=O)NCS(=O)(=O)c1ccc(C)cc1,3.175871476
CCCCCCCC(CCCCCCC)(NCCCN1CCCC1)C(=O)NC1CCCCC1,4.111667238
CCCCCCC(CCCCCC)(NCCCN1CCCC1)C(=O)NC(C)(C)C,3.257342545
CCCCCCC(CCCCCC)(NCCCN1CCCC1)C(=O)NCCCC,3.58924596
CCCCCCC(CCCCCC)(NCCCN1CCCC1)C(=O)NCCCCC,3.288568444
CCCCCCC1(CCCCCC)C=NC(C(=O)OC)N1CCCN1CCCC1,4.148991702
CCCCCCC1(CCCCCC)C=NC(C(=O)OCC)N1CCCN1CCCC1,2.985417447
CCCCCCC1(CCCCCC)C=NC(C(=O)OC(C)(C)C)N1CCCN1CCCC1,5.211505695
CCCCCCC1(CCCCCC)C=NC(C)(C(=O)OC(C)(C)C)N1CCCN1CCCC1,2.530376564
CCCCCCC1(CCCCCC)C=NC(CC(=O)OCC)N1CCCN1CCCC1,3.383267998
CCCCCCC(CCCCCC)(NCCCN1CCCC1)C(=O)NCS(=O)(=O)c1ccc(C)cc1,4.362364292
CCCCCCC(CCCCCC)(NCCCN1CCCC1)C(=O)NC1CCCCC1,3.067542244
CC(C)(C)NC(=O)C1(NCCCN2CCCC2)CCCCCCCCCCCCCC1,3.722043046
CCCCNC(=O)C1(NCCCN2CCCC2)CCCCCCCCCCCCCC1,2.397339892
CCCCCNC(=O)C1(NCCCN2CCCC2)CCCCCCCCCCCCCC1,2.82511421
COC(=O)C1N=CC2(CCCCCCCCCCCCCC2)N1CCCN1CCCC1,4.220976598
CCOC(=O)C1N=CC2(CCCCCCCCCCCCCC2)N1CCCN1CCCC1,4.143664887
CC(C)(C)OC(=O)C1N=CC2(CCCCCCCCCCCCCC2)N1CCCN1CCCC1,4.183057664
CC(C)(C)OC(=O)C1(C)N=CC2(CCCCCCCCCCCCCC2)N1CCCN1CCCC1,2.441444982
CCOC(=O)CC1N=CC2(CCCCCCCCCCCCCC2)N1CCCN1CCCC1,3.568572196
Cc1ccc(S(=O)(=O)CNC(=O)C2(NCCCN3CCCC3)CCCCCCCCCCCCCC2)cc1,2.868196597
O=C(NC1CCCCC1)C1(NCCCN2CCCC2)CCCCCCCCCCCCCC1,3.515594714
CC(C)(C)NC(=O)C1(NCCCN2CCCC2)CCCCCCCCCCC1,4.658005029
CCCCNC(=O)C1(NCCCN2CCCC2)CCCCCCCCCCC1,2.702602536
CCCCCNC(=O)C1(NCCCN2CCCC2)CCCCCCCCCCC1,4.250933251
COC(=O)C1N=CC2(CCCCCCCCCCC2)N1CCCN1CCCC1,2.430765014
CCOC(=O)C1N=CC2(CCCCCCCCCCC2)N1CCCN1CCCC1,3.392420475
CC(C)(C)OC(=O)C1N=CC2(CCCCCCCCCCC2)N1CCCN1CCCC1,3.035281264
CC(C)(C)OC(=O)C1(C)N=CC2(CCCCCCCCCCC2)N1CCCN1CCCC1,3.252371873
CCOC(=O)CC1N=CC2(CCCCCCCCCCC2)N1CCCN1CCCC1,2.719378628
Cc1ccc(S(=O)(=O)CNC(=O)C2(NCCCN3CCCC3)CCCCCCCCCCC2)cc1,2.73977295
O=C(NC1CCCCC1)C1(NCCCN2CCCC2)CCCCCCCCCCC1,2.902685138
CCCCCC(CCCCC)(NCCCN1CCCC1)C(=O)NC(C)(C)C,2.409011753
CCCCCC(CCCCC)(NCCCN1CCCC1)C(=O)NCCCC,2.387510966
CCCCCNC(=O)C(CCCCC)(CCCCC)NCCCN1CCCC1,4.257462574
CCCCCC1(CCCCC)C=NC(C(=O)OC)N1CCCN1CCCC1,2.657410851
CCCCCC1(CCCCC)C=NC(C(=O)OCC)N1CCCN1CCCC1,2.868434137
CCCCCC1(CCCCC)C=NC(C(=O)OC(C)(C)C)N1CCCN1CCCC1,3.710567259
CCCCCC1(CCCCC)C=NC(C)(C(=O)OC(C)(C)C)N1CCCN1CCCC1,2.56945139
CCCCCC1(CCCCC)C=NC(CC(=O)OCC)N1CCCN1CCCC1,2.82511421
CCCCCC(CCCCC)(NCCCN1CCCC1)C(=O)NCS(=O)(=O)c1ccc(C)cc1,3.20518541
CCCCCC(CCCCC)(NCCCN1CCCC1)C(=O)NC1CCCCC1,2.536911913
CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NC(C)(C)C)N(CC)CCCNCC,5.282003262
CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCCCC)N(CC)CCCNCC,4.235234606
CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCCCCC)N(CC)CCCNCC,3.677606953
CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCC(=O)OC)N(CC)CCCNCC,5.812761848
CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(CC)CCCNCC,3.88887386
CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NCCC(=O)OCC)N(CC)CCCNCC,3.540511763
CCCCCCCC/C=C\CCCCCCCC(CCCCCCC/C=C\CCCCCCCC)(C(=O)NC1CCCCC1)N(CC)CCCNCC,3.823124916
CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NC(C)(C)C)N(CC)CCCNCC,3.625514716
CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCCCC)N(CC)CCCNCC,4.172549114
CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCCCCC)N(CC)CCCNCC,4.370780518
CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCC(=O)OC)N(CC)CCCNCC,4.930064514
CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCC(=O)OCC)N(CC)CCCNCC,5.0702328
CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(CC)CCCNCC,4.476836095
CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(CC)CCCNCC,5.230795153
CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCCC(=O)OCC)N(CC)CCCNCC,2.966451467
CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NCS(=O)(=O)c1ccc(C)cc1)N(CC)CCCNCC,3.003658554
CCCCCCCCCCC(CCCCCCCCCC)(C(=O)NC1CCCCC1)N(CC)CCCNCC,3.325264731
CCCCCCCCCC(CCCCCCCCC)(C(=O)NC(C)(C)C)N(CC)CCCNCC,3.980933801
CCCCCCCCCC(CCCCCCCCC)(C(=O)NCCCC)N(CC)CCCNCC,4.023682179
CCCCCCCCCC(CCCCCCCCC)(C(=O)NCCCCC)N(CC)CCCNCC,4.107890125
CCCCCCCCCC(CCCCCCCCC)(C(=O)NCC(=O)OC)N(CC)CCCNCC,4.94434717
CCCCCCCCCC(CCCCCCCCC)(C(=O)NCC(=O)OCC)N(CC)CCCNCC,4.64405515
CCCCCCCCCC(CCCCCCCCC)(C(=O)NCC(=O)OC(C)(C)C)N(CC)CCCNCC,3.329464196
CCCCCCCCCC(CCCCCCCCC)(C(=O)NC(C)C(=O)OC(C)(C)C)N(CC)CCCNCC,2.735147722
CCCCCCCCCC(CCCCCCCCC)(C(=O)NCCC(=O)OCC)N(CC)CCCNCC,3.384795513
