Experiment_ID,IL_SMILES,Index,LNP_ID,Formulation_ID,IL_name,IL_molratio,IL_to_nucleicacid_massratio,IL_to_nucleicacid_chargeratio,HL_name,HL_SMILES,HL_molratio,CHL_name,CHL_SMILES,CHL_molratio,PEG_name,PEG_SMILES,PEG_molratio,Aqueous_buffer,Dialysis_buffer,Mixing_method,Model_type,Model_target,Cargo,Cargo_type,Dose_ug_nucleicacid,Experiment_method,Experiment_value,Publication_link,Publication_PMID,Heavy.Atoms,Rings,Aromatic.Rings,Rotatable.Bonds,van.der.Waals.Molecular.Volume,Topological.Polar.Surface.Area,Hydrogen.Bond.Donors,Hydrogen.Bond.Acceptors,LogP,Molar.Refractivity,Fraction.sp3.Carbons,sp3.Carbons,Nitrogen.Count,lnMolWt,has_ester,has_carbonate,has_disulfide,molwtlog1p,Cargo_type_FLuc,Cargo_type_GFP,Model_type_A549,Model_type_BeWo_b30,Model_type_DC2.4,Model_type_HEK293T,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_RAW264.7,HL_name_14PA,HL_name_18PG,HL_name_DDAB,HL_name_DOPE,HL_name_DOTAP,HL_name_DSPC,HL_name_MDOA,Cargo_mRNA,Cargo_pDNA,Cargo_siRNA,num_protonatable_nitrogens,Num_carbon_in_tail,num_unsaturated_cc_bonds,num_permanent_cationic_N,formal_net_charge,rel
LZ_2025,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,19025,LNP_0019025,LZ_2025_F1,ALC-0315,46.3,13.93,6.0,DSPC,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,9.4,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,43.8,ALC-0159,CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)C(=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,0.5,acetate,PBS,handmixed,HepG2,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,2.124328357,https://doi.org/10.1016/j.jconrel.2025.01.071,39875076.0,54,0,0,44,765.72102514,76.07,1,6,13.942499999999974,232.0977999999989,0.9583333333333334,46,1,6.641560688171779,1,0,0,6.642864826386585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,15,0,0,0,3
LZ_2025,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,19026,LNP_0019026,LZ_2025_F2,ALC-0315,46.3,13.93,6.0,DSPC,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,9.4,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,43.3,ALC-0159,CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)C(=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,1.0,acetate,PBS,handmixed,HepG2,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,0.768411598,https://doi.org/10.1016/j.jconrel.2025.01.071,39875076.0,54,0,0,44,765.72102514,76.07,1,6,13.942499999999974,232.0977999999989,0.9583333333333334,46,1,6.641560688171779,1,0,0,6.642864826386585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,15,0,0,0,1
LZ_2025,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,19027,LNP_0019027,LZ_2025_F3,ALC-0315,46.3,13.93,6.0,DSPC,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,9.4,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,42.7,ALC-0159,CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)C(=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,1.6,acetate,PBS,handmixed,HepG2,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,0.30830825,https://doi.org/10.1016/j.jconrel.2025.01.071,39875076.0,54,0,0,44,765.72102514,76.07,1,6,13.942499999999974,232.0977999999989,0.9583333333333334,46,1,6.641560688171779,1,0,0,6.642864826386585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,15,0,0,0,1
LZ_2025,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,19028,LNP_0019028,LZ_2025_F4,ALC-0315,46.3,13.93,6.0,DSPC,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,9.4,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,41.3,ALC-0159,CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)C(=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,3.0,acetate,PBS,handmixed,HepG2,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,-0.338777885,https://doi.org/10.1016/j.jconrel.2025.01.071,39875076.0,54,0,0,44,765.72102514,76.07,1,6,13.942499999999974,232.0977999999989,0.9583333333333334,46,1,6.641560688171779,1,0,0,6.642864826386585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,15,0,0,0,1
LZ_2025,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,19029,LNP_0019029,LZ_2025_F5,ALC-0315,46.3,13.93,6.0,DSPC,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,9.4,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,39.3,ALC-0159,CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)C(=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,5.0,acetate,PBS,handmixed,HepG2,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,-0.269517802,https://doi.org/10.1016/j.jconrel.2025.01.071,39875076.0,54,0,0,44,765.72102514,76.07,1,6,13.942499999999974,232.0977999999989,0.9583333333333334,46,1,6.641560688171779,1,0,0,6.642864826386585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,15,0,0,0,1
LZ_2025,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,19030,LNP_0019030,LZ_2025_F6,ALC-0315,46.3,13.93,6.0,DSPC,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,9.4,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,34.3,ALC-0159,CCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)C(=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC,10.0,acetate,PBS,handmixed,HepG2,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,-0.615137926,https://doi.org/10.1016/j.jconrel.2025.01.071,39875076.0,54,0,0,44,765.72102514,76.07,1,6,13.942499999999974,232.0977999999989,0.9583333333333334,46,1,6.641560688171779,1,0,0,6.642864826386585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,15,0,0,0,0
LZ_2025,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,19031,LNP_0019031,LZ_2025_F7,ALC-0315,46.3,13.93,6.0,DSPC,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,9.4,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,43.8,DMG-C-PEG2000,CCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,0.5,acetate,PBS,handmixed,HepG2,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,1.136060186,https://doi.org/10.1016/j.jconrel.2025.01.071,39875076.0,54,0,0,44,765.72102514,76.07,1,6,13.942499999999974,232.0977999999989,0.9583333333333334,46,1,6.641560688171779,1,0,0,6.642864826386585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,15,0,0,0,1
LZ_2025,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,19032,LNP_0019032,LZ_2025_F8,ALC-0315,46.3,13.93,6.0,DSPC,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,9.4,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,43.3,DMG-C-PEG2000,CCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,1.0,acetate,PBS,handmixed,HepG2,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,0.834918123,https://doi.org/10.1016/j.jconrel.2025.01.071,39875076.0,54,0,0,44,765.72102514,76.07,1,6,13.942499999999974,232.0977999999989,0.9583333333333334,46,1,6.641560688171779,1,0,0,6.642864826386585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,15,0,0,0,1
LZ_2025,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,19033,LNP_0019033,LZ_2025_F9,ALC-0315,46.3,13.93,6.0,DSPC,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,9.4,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,42.7,DMG-C-PEG2000,CCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,1.6,acetate,PBS,handmixed,HepG2,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,0.543040973,https://doi.org/10.1016/j.jconrel.2025.01.071,39875076.0,54,0,0,44,765.72102514,76.07,1,6,13.942499999999974,232.0977999999989,0.9583333333333334,46,1,6.641560688171779,1,0,0,6.642864826386585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,15,0,0,0,1
LZ_2025,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,19034,LNP_0019034,LZ_2025_F10,ALC-0315,46.3,13.93,6.0,DSPC,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,9.4,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,41.3,DMG-C-PEG2000,CCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,3.0,acetate,PBS,handmixed,HepG2,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,-0.366313465,https://doi.org/10.1016/j.jconrel.2025.01.071,39875076.0,54,0,0,44,765.72102514,76.07,1,6,13.942499999999974,232.0977999999989,0.9583333333333334,46,1,6.641560688171779,1,0,0,6.642864826386585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,15,0,0,0,1
LZ_2025,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,19035,LNP_0019035,LZ_2025_F11,ALC-0315,46.3,13.93,6.0,DSPC,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,9.4,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,39.3,DMG-C-PEG2000,CCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,5.0,acetate,PBS,handmixed,HepG2,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,-0.535705876,https://doi.org/10.1016/j.jconrel.2025.01.071,39875076.0,54,0,0,44,765.72102514,76.07,1,6,13.942499999999974,232.0977999999989,0.9583333333333334,46,1,6.641560688171779,1,0,0,6.642864826386585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,15,0,0,0,0
LZ_2025,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,19036,LNP_0019036,LZ_2025_F12,ALC-0315,46.3,13.93,6.0,DSPC,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,9.4,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,34.3,DMG-C-PEG2000,CCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,10.0,acetate,PBS,handmixed,HepG2,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,-0.852365048,https://doi.org/10.1016/j.jconrel.2025.01.071,39875076.0,54,0,0,44,765.72102514,76.07,1,6,13.942499999999974,232.0977999999989,0.9583333333333334,46,1,6.641560688171779,1,0,0,6.642864826386585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,15,0,0,0,0
LZ_2025,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,19037,LNP_0019037,LZ_2025_F13,ALC-0315,46.3,13.93,6.0,DSPC,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,9.4,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,43.8,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,0.5,acetate,PBS,handmixed,HepG2,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,1.107617552,https://doi.org/10.1016/j.jconrel.2025.01.071,39875076.0,54,0,0,44,765.72102514,76.07,1,6,13.942499999999974,232.0977999999989,0.9583333333333334,46,1,6.641560688171779,1,0,0,6.642864826386585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,15,0,0,0,1
LZ_2025,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,19038,LNP_0019038,LZ_2025_F14,ALC-0315,46.3,13.93,6.0,DSPC,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,9.4,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,43.3,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,1.0,acetate,PBS,handmixed,HepG2,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,0.238886193,https://doi.org/10.1016/j.jconrel.2025.01.071,39875076.0,54,0,0,44,765.72102514,76.07,1,6,13.942499999999974,232.0977999999989,0.9583333333333334,46,1,6.641560688171779,1,0,0,6.642864826386585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,15,0,0,0,1
LZ_2025,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,19039,LNP_0019039,LZ_2025_F15,ALC-0315,46.3,13.93,6.0,DSPC,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,9.4,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,42.7,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,1.6,acetate,PBS,handmixed,HepG2,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,-0.053995196,https://doi.org/10.1016/j.jconrel.2025.01.071,39875076.0,54,0,0,44,765.72102514,76.07,1,6,13.942499999999974,232.0977999999989,0.9583333333333334,46,1,6.641560688171779,1,0,0,6.642864826386585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,15,0,0,0,1
LZ_2025,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,19040,LNP_0019040,LZ_2025_F16,ALC-0315,46.3,13.93,6.0,DSPC,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,9.4,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,41.3,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,3.0,acetate,PBS,handmixed,HepG2,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,-0.576134586,https://doi.org/10.1016/j.jconrel.2025.01.071,39875076.0,54,0,0,44,765.72102514,76.07,1,6,13.942499999999974,232.0977999999989,0.9583333333333334,46,1,6.641560688171779,1,0,0,6.642864826386585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,15,0,0,0,0
LZ_2025,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,19041,LNP_0019041,LZ_2025_F17,ALC-0315,46.3,13.93,6.0,DSPC,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,9.4,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,39.3,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,5.0,acetate,PBS,handmixed,HepG2,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,-0.667811871,https://doi.org/10.1016/j.jconrel.2025.01.071,39875076.0,54,0,0,44,765.72102514,76.07,1,6,13.942499999999974,232.0977999999989,0.9583333333333334,46,1,6.641560688171779,1,0,0,6.642864826386585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,15,0,0,0,0
LZ_2025,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,19042,LNP_0019042,LZ_2025_F18,ALC-0315,46.3,13.93,6.0,DSPC,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,9.4,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,34.3,DMG-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,10.0,acetate,PBS,handmixed,HepG2,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,-0.831599981,https://doi.org/10.1016/j.jconrel.2025.01.071,39875076.0,54,0,0,44,765.72102514,76.07,1,6,13.942499999999974,232.0977999999989,0.9583333333333334,46,1,6.641560688171779,1,0,0,6.642864826386585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,15,0,0,0,0
LZ_2025,CCCCCCCCC(CCCCCC)C(=O)OCCCCCCN(CCCCO)CCCCCCOC(=O)C(CCCCCC)CCCCCCCC,19043,LNP_0019043,LZ_2025_F19,ALC-0315,46.3,13.93,6.0,DSPC,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,9.4,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,43.8,DSG-PEG2000,CCCCCCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCCCCCC,0.5,acetate,PBS,handmixed,HepG2,in_vitro,mRNA,FLuc,0.1,luminescence_normalized,-0.501075834,https://doi.org/10.1016/j.jconrel.2025.01.071,39875076.0,54,0,0,44,765.72102514,76.07,1,6,13.942499999999974,232.0977999999989,0.9583333333333334,46,1,6.641560688171779,1,0,0,6.642864826386585,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,15,0,0,0,0
