Formulation,Ionizable_Lipid_Mol_Ratio,Phospholipid_Mol_Ratio,Cholesterol_Mol_Ratio,PEG_Lipid_Mol_Ratio,Helper_lipid_ID,Ionizable_Lipid_to_mRNA_weight_ratio,Comment,Lipid/Cells,mRNA/Cells
comet,80.0,15.384513,3.8461849999999997,0.769302,DOPE,131.53558376664847,,,
comet,42.673868,12.515835000000001,36.329913000000005,8.480384,DOPE,27.632155159172306,,,
comet,45.763377999999996,11.841312,34.371964,8.023346,DOPE,31.32065470844218,,,
comet,48.876285,11.161681,32.399187000000005,7.5628470000000005,DOPE,35.487972315274114,,,
comet,52.012857999999994,10.476882999999999,30.411413,7.098846,DOPE,40.233815452211495,,,
comet,55.173365,9.786859,28.408471000000002,6.631305,DOPE,45.687640174920936,,,
comet,58.35808300000001,9.091549,26.390185,6.160183,DOPE,52.02064005499579,,,
comet,61.56729,8.390893,24.356379,5.685438,DOPE,59.46404137924489,,,
comet,64.80127,7.684828,22.306874,5.207027999999999,DOPE,68.33794649118431,,,
comet,68.060312,6.973292000000001,20.241486000000002,4.72491,DOPE,79.09857469177415,,,
comet,71.344707,6.25622,18.16003,4.2390419999999995,DOPE,92.41921980688467,,,
comet,74.654753,5.533549,16.062319,3.74938,DOPE,109.33678977820031,,,
comet,77.99074999999999,4.805211,13.948161,3.255878,DOPE,131.53558376664847,,,
comet,45.659887999999995,13.375466999999999,38.87453,2.090115,DOPE,17.261286475542413,,,
comet,48.78162,12.607073,36.641265000000004,1.970042,DOPE,19.56542261758786,,,
comet,51.90336,11.838677,34.407995,1.849969,DOPE,22.16866737470989,,,
comet,55.025108,11.070279,32.174718,1.729895,DOPE,25.133306125570062,,,
comet,58.146863,10.301879,29.941436999999997,1.6098210000000002,DOPE,28.54020762796099,,,
comet,61.268626000000005,9.533477,27.708149999999996,1.489747,DOPE,32.49631327914329,,,
comet,64.390397,8.765073,25.474857,1.369672,DOPE,37.14606578198586,,,
comet,67.512176,7.996668,23.241559000000002,1.249598,DOPE,42.68942703671307,,,
comet,70.633962,7.228260000000001,21.008255000000002,1.129523,DOPE,49.41138864112763,,,
comet,73.75575599999999,6.459851,18.774946,1.009447,DOPE,57.73254455699664,,,
comet,76.87755800000001,5.69144,16.541631000000002,0.889372,DOPE,68.30063163029102,,,
comet,79.99936699999999,4.923026,14.308311000000002,0.7692960000000001,DOPE,82.16779979863993,,,
comet,45.660869999999996,41.799051999999996,10.449919000000001,2.09016,DOPE,17.261286475542413,,,
comet,48.782609,39.397729999999996,9.849579,1.970082,DOPE,19.56542261758786,,,
comet,51.904348,36.996409,9.24924,1.850004,DOPE,22.16866737470989,,,
comet,55.026087000000004,34.595087,8.648901,1.729926,DOPE,25.133306125570062,,,
comet,58.147826,32.193765,8.048561,1.609848,DOPE,28.54020762796099,,,
comet,61.269565,29.792443000000002,7.448222,1.48977,DOPE,32.49631327914329,,,
comet,64.391304,27.391121000000002,6.847881999999999,1.369692,DOPE,37.14606578198586,,,
comet,67.513043,24.989800000000002,6.247543,1.249614,DOPE,42.68942703671307,,,
comet,70.634783,22.588478000000002,5.647204,1.129536,DOPE,49.41138864112763,,,
comet,73.756522,20.187156,5.046864,1.009458,DOPE,57.73254455699664,,,
comet,76.87826100000001,17.785834,4.446524999999999,0.8893800000000001,DOPE,68.30063163029102,,,
comet,80.0,15.384513,3.8461849999999997,0.769302,DOPE,82.16779979863993,,,
comet,44.674404,13.096687000000001,38.031414000000005,4.197495,DOPE,17.261286475542413,,,
comet,47.788012,12.359633,35.891086,3.9612689999999997,DOPE,19.56542261758786,,,
comet,50.909369000000005,11.620745000000001,33.745431999999994,3.7244550000000003,DOPE,22.16866737470989,,,
comet,54.038502,10.880016000000001,31.594432,3.487051,DOPE,25.133306125570062,,,
comet,57.175442,10.137438999999999,29.438066000000003,3.2490539999999997,DOPE,28.54020762796099,,,
comet,60.320217,9.393007,27.276313000000002,3.010463,DOPE,32.49631327914329,,,
comet,63.472856,8.646713,25.109154,2.771276,DOPE,37.14606578198586,,,
comet,66.63339,7.898550999999999,22.936569000000002,2.5314900000000002,DOPE,42.68942703671307,,,
comet,69.801849,7.1485129999999995,20.758537,2.291102,DOPE,49.41138864112763,,,
comet,72.978261,6.396591999999999,18.575037,2.050111,DOPE,57.73254455699664,,,
comet,76.162656,5.642781,16.386048,1.808514,DOPE,68.30063163029102,,,
comet,59.733393,27.307784,8.691577,4.267246,DOPE,17.705964802990188,,,
comet,56.464957999999996,25.813583,13.687704,4.033755,DOPE,17.705964802990188,,,
comet,53.32527700000001,24.378242999999998,18.487018,3.809461,DOPE,17.705964802990188,,,
comet,50.306889,22.998352999999998,23.100925,3.5938329999999996,DOPE,17.705964802990188,,,
comet,47.402898,21.670761,27.539964,3.386377,DOPE,17.705964802990188,,,
comet,44.606921,20.392549,31.813892,3.186638,DOPE,17.705964802990188,,,
comet,41.913042,19.161013,35.931753,2.994192,DOPE,17.705964802990188,,,
comet,39.31577,17.973641,39.901941,2.8086480000000003,DOPE,17.705964802990188,,,
comet,36.809999,16.8281,43.732262,2.62964,DOPE,17.705964802990188,,,
comet,34.390977,15.722216999999999,47.429977,2.456829,DOPE,17.705964802990188,,,
comet,32.054276,14.653968,51.001856000000004,2.2899,DOPE,17.705964802990188,,,
comet,29.795765000000003,13.621464999999999,54.454215,2.1285559999999997,DOPE,17.705964802990188,,,
comet,57.154467,26.148574000000004,8.316327,8.380631,DOPE,17.705964802990188,,,
comet,54.155077,24.776332,13.127764,7.9408270000000005,DOPE,17.705964802990188,,,
comet,51.260435,23.452013,17.771171,7.516382000000001,DOPE,17.705964802990188,,,
comet,48.465148,22.173149,22.255197,7.1065059999999995,DOPE,17.705964802990188,,,
comet,45.764187,20.937441,26.587912000000003,6.71046,DOPE,17.705964802990188,,,
comet,43.152857,19.742739,30.776846000000003,6.327558,DOPE,17.705964802990188,,,
comet,40.62677,18.587036,34.82904,5.957154,DOPE,17.705964802990188,,,
comet,38.181817,17.468453,38.751082,5.598648,DOPE,17.705964802990188,,,
comet,35.814153,16.385229000000002,42.549143,5.251474,DOPE,17.705964802990188,,,
comet,33.520169,15.335715,46.229011,4.9151050000000005,DOPE,17.705964802990188,,,
comet,31.296478999999998,14.318361,49.796118,4.589042,DOPE,17.705964802990188,,,
comet,37.799085999999996,54.000616,5.5,2.700298,DOPE,17.705964802990188,,,
comet,36.463466,52.09252,8.83913,2.604884,DOPE,17.705964802990188,,,
comet,35.127846,50.184423,12.178261,2.5094700000000003,DOPE,17.705964802990188,,,
comet,33.792226,48.276327,15.517391,2.414056,DOPE,17.705964802990188,,,
comet,32.456606,46.368231,18.856522000000002,2.318641,DOPE,17.705964802990188,,,
comet,31.120986000000002,44.460134000000004,22.195652,2.2232269999999996,DOPE,17.705964802990188,,,
comet,29.785367,42.552037999999996,25.534783,2.1278129999999997,DOPE,17.705964802990188,,,
comet,28.449747,40.643942,28.873913,2.0323979999999997,DOPE,17.705964802990188,,,
comet,27.114127,38.735846,32.213043,1.9369839999999998,DOPE,17.705964802990188,,,
comet,25.778507,36.827749,35.552174,1.84157,DOPE,17.705964802990188,,,
comet,24.442887,34.919653000000004,38.891304,1.746156,DOPE,17.705964802990188,,,
comet,23.107267,33.011557,42.230435,1.650741,DOPE,17.705964802990188,,,
comet,52.264288,23.922029000000002,7.604776,16.208907,DOPE,17.705964802990188,,,
comet,49.744887999999996,22.768868,12.058688,15.427557,DOPE,17.705964802990188,,,
comet,47.291829,21.646072,16.395319,14.666781,DOPE,17.705964802990188,,,
comet,44.902525,20.552457,20.619241,13.925778,DOPE,17.705964802990188,,,
comet,42.574521999999995,19.4869,24.734792,13.203786000000001,DOPE,17.705964802990188,,,
comet,40.305490999999996,18.448336,28.746089,12.500083,DOPE,17.705964802990188,,,
comet,38.093219,17.435751,32.657046,11.813984,DOPE,17.705964802990188,,,
comet,35.935603,16.448183,36.471379,11.144835,DOPE,17.705964802990188,,,
comet,33.830643,15.484716,40.192626,10.492016,DOPE,17.705964802990188,,,
comet,31.776432,14.544477,43.824154,9.854936,DOPE,17.705964802990188,,,
comet,29.771159000000004,13.626638,47.369168,9.233034,DOPE,17.705964802990188,,,
comet,27.813095999999998,12.730407999999999,50.830724000000004,8.625773,DOPE,17.705964802990188,,,
comet,59.733393,27.307784,8.691577,4.267246,DOPE,11.060582463790686,,,
comet,56.464957999999996,25.813583,13.687704,4.033755,DOPE,11.060582463790686,,,
comet,53.32527700000001,24.378242999999998,18.487018,3.809461,DOPE,11.060582463790686,,,
comet,50.306889,22.998352999999998,23.100925,3.5938329999999996,DOPE,11.060582463790686,,,
comet,47.402898,21.670761,27.539964,3.386377,DOPE,11.060582463790686,,,
comet,44.606921,20.392549,31.813892,3.186638,DOPE,11.060582463790686,,,
comet,41.913042,19.161013,35.931753,2.994192,DOPE,11.060582463790686,,,
comet,39.31577,17.973641,39.901941,2.8086480000000003,DOPE,11.060582463790686,,,
comet,36.809999,16.8281,43.732262,2.62964,DOPE,11.060582463790686,,,
comet,34.390977,15.722216999999999,47.429977,2.456829,DOPE,11.060582463790686,,,
comet,32.054276,14.653968,51.001856000000004,2.2899,DOPE,11.060582463790686,,,
comet,29.795765000000003,13.621464999999999,54.454215,2.1285559999999997,DOPE,11.060582463790686,,,
comet,37.799085999999996,54.000616,5.5,2.700298,DOPE,11.060582463790686,,,
comet,36.463466,52.09252,8.83913,2.604884,DOPE,11.060582463790686,,,
comet,35.127846,50.184423,12.178261,2.5094700000000003,DOPE,11.060582463790686,,,
comet,33.792226,48.276327,15.517391,2.414056,DOPE,11.060582463790686,,,
comet,32.456606,46.368231,18.856522000000002,2.318641,DOPE,11.060582463790686,,,
comet,31.120986000000002,44.460134000000004,22.195652,2.2232269999999996,DOPE,11.060582463790686,,,
comet,29.785367,42.552037999999996,25.534783,2.1278129999999997,DOPE,11.060582463790686,,,
comet,28.449747,40.643942,28.873913,2.0323979999999997,DOPE,11.060582463790686,,,
comet,27.114127,38.735846,32.213043,1.9369839999999998,DOPE,11.060582463790686,,,
comet,25.778507,36.827749,35.552174,1.84157,DOPE,11.060582463790686,,,
comet,24.442887,34.919653000000004,38.891304,1.746156,DOPE,11.060582463790686,,,
comet,23.107267,33.011557,42.230435,1.650741,DOPE,11.060582463790686,,,
comet,57.154467,26.148574000000004,8.316327,8.380631,DOPE,11.060582463790686,,,
comet,54.155077,24.776332,13.127764,7.9408270000000005,DOPE,11.060582463790686,,,
comet,51.260435,23.452013,17.771171,7.516382000000001,DOPE,11.060582463790686,,,
comet,48.465148,22.173149,22.255197,7.1065059999999995,DOPE,11.060582463790686,,,
comet,45.764187,20.937441,26.587912000000003,6.71046,DOPE,11.060582463790686,,,
comet,43.152857,19.742739,30.776846000000003,6.327558,DOPE,11.060582463790686,,,
comet,40.62677,18.587036,34.82904,5.957154,DOPE,11.060582463790686,,,
comet,38.181817,17.468453,38.751082,5.598648,DOPE,11.060582463790686,,,
comet,35.814153,16.385229000000002,42.549143,5.251474,DOPE,11.060582463790686,,,
comet,33.520169,15.335715,46.229011,4.9151050000000005,DOPE,11.060582463790686,,,
comet,31.296478999999998,14.318361,49.796118,4.589042,DOPE,11.060582463790686,,,
