IL_SMILES,Experiment_value,IL_molratio,HL_molratio,CHL_molratio,PEG_molratio,IL_to_nucleicacid_massratio,molwtlog1p,Nitrogen.Count,Rotatable.Bonds,LogP,Fraction.sp3.Carbons,Topological.Polar.Surface.Area,Hydrogen.Bond.Donors,Hydrogen.Bond.Acceptors,Heavy.Atoms,van.der.Waals.Molecular.Volume,Molar.Refractivity,has_ester,has_carbonate,has_disulfide,Cargo_type_FLuc,Cargo_type_GFP,Model_type_A549,Model_type_BeWo_b30,Model_type_DC2.4,Model_type_HEK293T,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_RAW264.7,HL_name_14PA,HL_name_18PG,HL_name_DDAB,HL_name_DOPE,HL_name_DOTAP,HL_name_DSPC,HL_name_MDOA,num_permanent_cationic_N,formal_net_charge,Dose_ug_nucleicacid,Sample_weight
CCCCOC(=O)CC(NCCN(CCNC(CC(=O)OCCCC)C(=O)OCCCC)C(CC(=O)OCCCC)C(=O)OCCCC)C(=O)OCCCC,0.477611216,33.43784864,22.13452174,42.5931973,1.834432313,10.0,6.670808145066286,3,36,4.8035,0.85,185.1,2,15,55,787.5194248,207.9954,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCOC(=O)CC(NCCCN(CCCNC(CC(=O)OCCCC)C(=O)OCCCC)CCCNC(CC(=O)OCCCC)C(=O)OCCCC)C(=O)OCCCC,0.477611216,31.19426456,22.8806013,44.02886934,1.896264797,10.0,6.773289735889182,4,42,5.5634,0.866666667,197.13,3,16,61,872.6085741,234.7161,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCOC(=O)CC(NCCN(CCNC(CC(=O)OCCCC)C(=O)OCCCC)CCNC(CC(=O)OCCCC)C(=O)OCCCC)C(=O)OCCCC,0.477611216,32.26412038,22.52483235,43.34426737,1.866779901,10.0,6.72395502946076,4,39,4.3931,0.857142857,197.13,3,16,58,830.5616239,220.8651,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCOC(=O)CC(NCCCN(CCCCN(CCCNC(CC(=O)OCCCC)C(=O)OCCCC)CCCNC(CC(=O)OCCCC)C(=O)OCCCC)CCCNC(CC(=O)OCCCC)C(=O)OCCCC)C(=O)OCCCC,-0.894834808,24.35295679,25.15560403,48.40663006,2.084809124,10.0,7.115330266688221,6,61,8.0706,0.875,265.0,4,22,86,1228.876082,333.1488,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCOC(=O)CC(NCCNC(=O)CCN(CCC(=O)NCCNC(CC(=O)OCCCC)C(=O)OCCCC)CCN(CCC(=O)NCCNC(CC(=O)OCCCC)C(=O)OCCCC)CCC(=O)NCCNC(CC(=O)OCCCC)C(=O)OCCCC)C(=O)OCCCC,0.477611216,21.68313286,26.04342503,50.11505347,2.158388646,10.0,7.266019758938866,10,67,3.7552,0.828571429,381.4,8,26,100,1428.930636,375.9536,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCOC(=O)CC(C(=O)OCCCC)N(C)C,-0.894834808,59.15206272,13.58353865,26.1386421,1.125756523,10.0,5.614488494509019,1,10,1.9933,0.857142857,55.84,0,5,19,273.1940083,73.826,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCOC(=O)CC(NCCO)C(=O)OCCCC,-0.894834808,57.77098809,14.04280005,27.02239335,1.163818513,10.0,5.671162859569274,1,12,1.0136,0.857142857,84.86,2,6,20,289.188923,75.2275,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCOC(=O)CC(C(=O)OCCCC)N(C)CCO,-0.894834808,56.61213406,14.42816439,27.76394538,1.195756172,10.0,5.718339340831018,1,12,1.3558,0.866666667,76.07,1,6,21,303.204573,79.8548,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCOC(=O)CC(NCCCCO)C(=O)OCCCC,0.477611216,55.4988577,14.79837237,28.4763322,1.226437724,10.0,5.763390108927829,1,14,1.7938,0.875,84.86,2,6,22,317.2202231,84.4615,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCOC(=O)CC(C(=O)OCCCC)N(C)CCCCO,0.477611216,54.42852203,15.1543009,29.16124123,1.255935844,10.0,5.80649849672112,1,14,2.136,0.882352941,76.07,1,6,23,331.2358732,89.0888,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCOC(=O)CC(NCCCN(C)C)C(=O)OCCCC,0.477611216,54.50225823,15.12978072,29.11405735,1.253903697,10.0,5.803534290924372,2,14,1.973,0.882352941,67.87,1,6,23,330.2518576,91.3127,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCOC(=O)CC(C(=O)OCCCC)N(C)CCCN(C)C,-0.894834808,53.46966009,15.47316004,29.77481809,1.282361783,10.0,5.8449810657166825,2,14,2.3152,0.888888889,59.08,0,6,24,344.2675076,95.94,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCOC(=O)CC(NCCN(CC)CC)C(=O)OCCCC,-0.894834808,53.46966009,15.47316004,29.77481809,1.282361783,10.0,5.844981065716683,2,15,2.3631,0.888888889,67.87,1,6,24,344.2675076,95.9297,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCOC(=O)CC(C(=O)OCCCC)N(C)CCN(CC)CC,-0.894834808,52.47546159,15.80376997,30.41100686,1.309761586,10.0,5.884778152861483,2,15,2.7053,0.894736842,59.08,0,6,25,358.2831577,100.557,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCOC(=O)CC(NCCCN(CC)CC)C(=O)OCCCC,-0.894834808,52.47546159,15.80376997,30.41100686,1.309761586,10.0,5.884778152861483,2,16,2.7532,0.894736842,67.87,1,6,25,358.2831577,100.5467,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCOC(=O)CC(C(=O)OCCCC)N(C)CCCN(CC)CC,-0.894834808,51.51755984,16.12230981,31.02396929,1.336161062,10.0,5.923051864421811,2,16,3.0954,0.9,59.08,0,6,26,372.2988078,105.174,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCOC(=O)CC(C(=O)OCCCC)N(C)CCCN1CCCC1,-0.894834808,51.6530746,16.07724585,30.93725324,1.332426317,10.0,5.917640380831409,2,14,2.8494,0.9,59.08,0,6,26,370.2831577,103.06,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCOC(=O)CC(NCCN(C)C)C(=O)OCCCC,-0.894834808,55.5755245,14.77287766,28.42727303,1.224324811,10.0,5.760295124479887,2,13,1.5829,0.875,67.87,1,6,22,316.2362075,86.6957,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCOC(=O)CC(C(=O)OCCCC)N(C)CCN(C)C,-0.894834808,54.50225823,15.12978072,29.11405735,1.253903697,10.0,5.803534290924372,2,13,1.9251,0.882352941,59.08,0,6,23,330.2518576,91.323,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC,-0.894834808,34.81788197,21.67560662,41.71011238,1.796399021,10.0,6.609494785136281,2,35,8.7214,0.904761905,129.26,2,10,52,740.5914675,209.8754,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC,0.477611216,34.3935664,21.81670817,41.98163241,1.808093027,10.0,6.628219931666124,2,36,9.1115,0.906976744,129.26,2,10,53,754.6071176,214.4924,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCCCCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC,0.477611216,33.1804832,22.22010583,42.75788575,1.841525225,10.0,6.682379237515211,2,39,10.2818,0.913043478,129.26,2,10,56,796.6540678,228.3434,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCN(C)C(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC,1.85005724,33.97946833,21.95441199,42.24661424,1.819505442,10.0,6.646600882329328,2,35,9.4058,0.909090909,111.68,0,10,54,768.6227676,219.13,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCCN(CCCN(C)C)C(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC,-0.894834808,32.02444104,22.60453511,43.49763845,1.87338539,10.0,6.734930484848313,3,40,9.7756,0.916666667,123.71,1,11,59,839.6962669,241.2337,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCN(C)CCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC,0.477611216,33.15302908,22.2292354,42.77545367,1.842281852,10.0,6.683616232326823,3,38,8.6532,0.911111111,132.5,2,11,56,797.6493167,227.3724,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCN(C)CCN(C)C(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC,-0.894834808,32.39200148,22.48230688,43.26243611,1.863255538,10.0,6.718116617350307,3,38,9.3376,0.914893617,114.92,0,11,58,825.6806169,236.627,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCCN(C)CCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC,-0.894834808,32.39200148,22.48230688,43.26243611,1.863255538,10.0,6.718116617350307,3,40,9.4334,0.914893617,132.5,2,11,58,825.6806169,236.6064,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(C)CCCN(C)C(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC,-0.894834808,31.66512862,22.72402056,43.72756288,1.883287929,10.0,6.751466314653168,3,40,10.1178,0.918367347,114.92,0,11,60,853.711917,245.861,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCN(CCO)C(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC,0.477611216,33.51916174,22.10748195,42.54116495,1.832191349,10.0,6.667161606059061,2,37,8.4261,0.909090909,140.7,2,11,55,784.6176823,220.5315,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(CCO)CCN(CCO)C(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC,0.477611216,32.31384312,22.50829759,43.31244973,1.865409558,10.0,6.72168349888316,2,39,8.1308,0.913043478,152.14,2,12,58,828.643897,231.1876,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCCN1CCN(CCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)CC1)C(=O)OCC(CC)CCCC,0.477611216,30.99508892,22.946835,44.15632206,1.901754016,10.0,6.782575202551427,4,40,9.1192,0.92,135.74,2,12,62,880.722816,251.9894,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCOCCOCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC,0.477611216,32.31384312,22.50829759,43.31244973,1.865409558,10.0,6.72168349888316,2,41,8.7546,0.913043478,147.72,2,12,58,828.643897,231.5134,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCCCC1NC(=O)C(CCCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)NC1=O)C(=O)OCC(CC)CCCC,1.85005724,29.69272986,23.37992039,44.98970312,1.937646629,10.0,6.844131539304391,4,42,9.0452,0.884615385,187.46,4,12,66,936.7126453,261.4388,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCN(CCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)C(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC,0.477611216,26.03476513,24.5963369,47.33043897,2.038459006,10.0,7.026143464831534,3,54,13.3013,0.90625,185.1,2,15,79,1123.895026,318.3834,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCCN(CCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)CCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC,1.85005724,24.65414898,25.05544583,48.21389683,2.076508361,10.0,7.099062179726983,4,60,14.0612,0.913043478,197.13,3,16,85,1208.984176,345.1041,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCN(CCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)CCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC,0.477611216,25.31765389,24.83480446,47.78931927,2.05822237,10.0,7.063690080602896,4,57,12.8909,0.909090909,197.13,3,16,82,1166.937225,331.2531,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCN1CCN(CCN(CCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)C(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)CC1)C(=O)OCC(CC)CCCC,-0.894834808,24.24605749,25.19115223,48.47503505,2.087755236,10.0,7.121136937687576,5,57,12.9189,0.914285714,191.58,2,17,87,1235.995075,351.2634,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCCN(CCCCN(CCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)CCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)CCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC,-0.894834808,19.08346887,26.9079151,51.77858145,2.230034582,10.0,7.426283560961786,6,85,19.401,0.916666667,265.0,4,22,118,1677.376884,480.3328,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCNC(=O)CCN(CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)CCN(CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)CCC(=O)NCCNC(CC(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC,0.477611216,17.40419986,27.4663378,52.85314762,2.276314717,10.0,7.5388717246117904,10,91,15.0856,0.882352941,381.4,8,26,132,1877.431439,523.1376,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)C,0.477611216,50.65796864,16.40815754,31.57402269,1.35985113,10.0,5.957362113187848,1,16,4.8259,0.909090909,55.84,0,5,27,385.3192089,110.622,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(CC)CC,0.477611216,48.90240179,16.99195226,32.69741193,1.408234009,10.0,6.0274179090472515,1,18,5.6061,0.916666667,55.84,0,5,29,413.350509,119.856,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCO)C(=O)OCC(CC)CCCC,-0.894834808,49.64164646,16.74612447,32.22436842,1.387860655,10.0,5.997913706502162,1,18,3.8462,0.909090909,84.86,2,6,28,401.3141235,112.0235,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCO,0.477611216,48.78356382,17.03147054,32.77345649,1.411509147,10.0,6.032162533939602,1,18,4.1884,0.913043478,76.07,1,6,29,415.3297735,116.6508,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCCCO)C(=O)OCC(CC)CCCC,-0.894834808,47.95464196,17.30711952,33.30388454,1.434353977,10.0,6.065277118492336,1,20,4.6264,0.916666667,84.86,2,6,30,429.3454236,121.2575,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCCO,0.477611216,47.15341924,17.57355745,33.81658789,1.456435428,10.0,6.097330185170005,1,20,4.9686,0.92,76.07,1,6,31,443.3610737,125.8848,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCCN(C)C)C(=O)OCC(CC)CCCC,-0.894834808,47.20875111,17.55515743,33.78118095,1.454910499,10.0,6.095114851187309,2,20,4.8056,0.92,67.87,1,6,31,442.3770581,128.1087,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(C)C,-0.894834808,46.43205729,17.81343855,34.27818823,1.47631594,10.0,6.126240165362666,2,20,5.1478,0.923076923,59.08,0,6,32,456.3927081,132.736,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCN(CC)CC)C(=O)OCC(CC)CCCC,-0.894834808,46.43205729,17.81343855,34.27818823,1.47631594,10.0,6.126240165362666,2,21,5.1957,0.923076923,67.87,1,6,32,456.3927081,132.7257,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCN(CC)CC,-0.894834808,45.68050664,18.06335856,34.75910635,1.497028444,10.0,6.156425866541722,2,21,5.5379,0.925925926,59.08,0,6,33,470.4083582,137.353,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N1CCN(CCO)CC1,-0.894834808,45.68282607,18.06258726,34.75762215,1.496964521,10.0,6.1563325902764365,2,18,3.8742,0.923076923,79.31,1,7,33,470.3719727,132.0338,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCCN(CC)CC)C(=O)OCC(CC)CCCC,-0.894834808,45.68050664,18.06335856,34.75910635,1.497028444,10.0,6.156425866541722,2,22,5.5858,0.925925926,67.87,1,6,33,470.4083582,137.3427,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN(CC)CC,-0.894834808,44.95289771,18.30531702,35.22470414,1.517081121,10.0,6.185727026469585,2,22,5.928,0.928571429,59.08,0,6,34,484.4240083,141.97,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCN1CCCC1)C(=O)OCC(CC)CCCC,-0.894834808,46.54210959,17.77684185,34.20776563,1.473282933,10.0,6.121825920526684,2,19,4.9497,0.923076923,67.87,1,6,32,454.3770581,130.6117,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCN1CCCC1,-0.894834808,45.78702107,18.02793835,34.69094765,1.494092939,10.0,6.152143159260102,2,19,5.2919,0.925925926,59.08,0,6,33,468.3927081,135.239,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCCN1CCCC1)C(=O)OCC(CC)CCCC,-0.894834808,45.78702107,18.02793835,34.69094765,1.494092939,10.0,6.152143159260102,2,20,5.3398,0.925925926,67.87,1,6,33,468.3927081,135.2287,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCCN1CCCC1,-0.894834808,45.05604216,18.27101746,35.15870189,1.514238492,10.0,6.1815682443439925,2,20,5.682,0.928571429,59.08,0,6,34,482.4083582,139.856,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCN(C)C)C(=O)OCC(CC)CCCC,-0.894834808,48.01187133,17.28808851,33.2672634,1.432776754,10.0,6.062989543392706,2,19,4.4155,0.916666667,67.87,1,6,30,428.361408,123.4917,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N(C)CCN(C)C,-0.894834808,47.20875111,17.55515743,33.78118095,1.454910499,10.0,6.095114851187309,2,19,4.7577,0.92,59.08,0,6,31,442.3770581,128.119,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(NCCCN1CCN(C)CC1)C(=O)OCC(CC)CCCC,-0.894834808,44.2990054,18.52276182,35.64313058,1.535102191,10.0,6.212135042939795,3,20,4.4914,0.928571429,71.11,1,7,35,497.4192572,143.4917,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N1CCN(C)CC1,-0.894834808,47.32252053,17.51732465,33.70837977,1.451775049,10.0,6.090560732757127,2,16,4.5117,0.92,59.08,0,6,31,440.361408,126.005,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)N1CCN(CCN(CC)CC)CC1,-0.894834808,42.95065377,18.97114154,36.50594235,1.572262345,10.0,6.266857036037262,3,21,5.2237,0.933333333,62.32,0,7,37,525.4505574,152.736,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCC(CC)COC(=O)CC(SCCN(C)C)C(=O)OCC(CC)CCCC,-0.894834808,47.0390631,17.61158534,33.88976451,1.459587048,10.0,6.101909614496578,1,19,5.5591,0.916666667,55.84,0,6,30,445.32258,127.947,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCCCCCOC(=O)CC(NCCNC(CC(=O)OCCCCCCCC)C(=O)OCCCCCCCC)C(=O)OCCCCCCCC,0.477611216,34.81788197,21.67560662,41.71011238,1.796399021,10.0,6.609494785136281,2,39,9.2978,0.904761905,129.26,2,10,52,740.5914675,210.1554,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCCCCCOC(=O)CC(NCCCNC(CC(=O)OCCCCCCCC)C(=O)OCCCCCCCC)C(=O)OCCCCCCCC,0.477611216,34.3935664,21.81670817,41.98163241,1.808093027,10.0,6.628219931666124,2,40,9.6879,0.906976744,129.26,2,10,53,754.6071176,214.7724,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCCCCCOC(=O)CC(NCCCCCCNC(CC(=O)OCCCCCCCC)C(=O)OCCCCCCCC)C(=O)OCCCCCCCC,0.477611216,33.1804832,22.22010583,42.75788575,1.841525225,10.0,6.682379237515211,2,43,10.8582,0.913043478,129.26,2,10,56,796.6540678,228.6234,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)N(C)CCN(C)C(CC(=O)OCCCCCCCC)C(=O)OCCCCCCCC,1.85005724,33.97946833,21.95441199,42.24661424,1.819505442,10.0,6.646600882329328,2,39,9.9822,0.909090909,111.68,0,10,54,768.6227676,219.41,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCCCCCOC(=O)CC(NCCCN(CCCN(C)C)C(CC(=O)OCCCCCCCC)C(=O)OCCCCCCCC)C(=O)OCCCCCCCC,-0.894834808,32.02444104,22.60453511,43.49763845,1.87338539,10.0,6.734930484848312,3,44,10.352,0.916666667,123.71,1,11,59,839.6962669,241.5137,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
CCCCCCCCOC(=O)CC(NCCN(C)CCNC(CC(=O)OCCCCCCCC)C(=O)OCCCCCCCC)C(=O)OCCCCCCCC,0.477611216,33.15302908,22.2292354,42.77545367,1.842281852,10.0,6.683616232326823,3,42,9.2296,0.911111111,132.5,2,11,56,797.6493167,227.6524,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.003,1.0
